timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1730587202897,4754,100Peticiones,403,Forbidden,Thread Group 1-84,,false,,273,332,43,43,https://parcialback-rf6a.onrender.com/mutant,4754,0,75
1730587202778,4933,100Peticiones,403,Forbidden,Thread Group 1-72,,false,,273,332,42,42,https://parcialback-rf6a.onrender.com/mutant,4933,0,71
1730587202778,4933,100Peticiones,403,Forbidden,Thread Group 1-72,,false,,273,332,42,42,https://parcialback-rf6a.onrender.com/mutant,4933,0,71
1730587202166,5788,100Peticiones,403,Forbidden,Thread Group 1-11,,false,,273,332,41,41,https://parcialback-rf6a.onrender.com/mutant,5788,0,562
1730587202166,5788,100Peticiones,403,Forbidden,Thread Group 1-11,,false,,273,332,41,41,https://parcialback-rf6a.onrender.com/mutant,5788,0,562
1730587202518,5629,100Peticiones,403,Forbidden,Thread Group 1-46,,false,,273,332,40,40,https://parcialback-rf6a.onrender.com/mutant,5629,0,201
1730587202518,5629,100Peticiones,403,Forbidden,Thread Group 1-46,,false,,273,332,40,40,https://parcialback-rf6a.onrender.com/mutant,5629,0,201
1730587202152,6268,100Peticiones,403,Forbidden,Thread Group 1-6,,false,,273,332,39,39,https://parcialback-rf6a.onrender.com/mutant,6268,0,572
1730587202152,6268,100Peticiones,403,Forbidden,Thread Group 1-6,,false,,273,332,39,39,https://parcialback-rf6a.onrender.com/mutant,6268,0,572
1730587202928,5680,100Peticiones,403,Forbidden,Thread Group 1-87,,false,,273,332,38,38,https://parcialback-rf6a.onrender.com/mutant,5680,0,65
1730587202928,5680,100Peticiones,403,Forbidden,Thread Group 1-87,,false,,273,332,38,38,https://parcialback-rf6a.onrender.com/mutant,5680,0,65
1730587202916,5714,100Peticiones,200,OK,Thread Group 1-86,,true,,266,332,37,37,https://parcialback-rf6a.onrender.com/mutant,5714,0,66
1730587202916,5714,100Peticiones,200,OK,Thread Group 1-86,,true,,266,332,37,37,https://parcialback-rf6a.onrender.com/mutant,5714,0,66
1730587202152,27904,100Peticiones,403,Forbidden,Thread Group 1-2,,false,,273,332,36,36,https://parcialback-rf6a.onrender.com/mutant,27904,0,567
1730587202152,27904,100Peticiones,403,Forbidden,Thread Group 1-2,,false,,273,332,36,36,https://parcialback-rf6a.onrender.com/mutant,27904,0,567
1730587202296,28523,100Peticiones,200,OK,Thread Group 1-24,,true,,266,332,35,35,https://parcialback-rf6a.onrender.com/mutant,28523,0,424
1730587202296,28523,100Peticiones,200,OK,Thread Group 1-24,,true,,266,332,35,35,https://parcialback-rf6a.onrender.com/mutant,28523,0,424
